"Brass";"D";"TBs";"@1940-1989";"Brass";"Tinto";"[1]";"Un"
"B Brecht";"B";"";"1932";"Brecht";"Bertolt";"1898";"1956"
"Breer";"D";"EmB";"@1991";"Breer";"Emily";"19xx";"Un"
"M.Bregman";"PW";"";"1980-1992";"Bergman";"Martin";"";""
"M.B.Bregman";"P";"";"1983";"Bregman";"Michael B.";"19xx";"Un"
"Breillat";"D";"CaB";"@1989";"Breillat";"Catherine";"";"Un"
"Brelis";"D";"TBr";"@1994";"Brelis";"Tia";"19xx";"Un"
"Brenon";"DAP";"HBn";"@1913-1931";"Brenon";"Herbert";"1880";"1958"
"Bresson";"D";"RtB";"@1943-1983";"Bresson";"Robert";"";"Un"
"Brest";"D";"MBr";"@1979-1988";"Brest";"Martin";"[1]";"Un"
"Bretherton";"D";"HoB";"@1927-1950";"Bretherton";"Howard";"1896";"1969"
"Breuer";"W";"";"1985";"Breuer";"Lee";"";"Un"
"Bricken";"D";"JuB";"@1956-1957";"Bricken";"Jules";"";""
"Cubby";"P";"";"@1954-";"Broccoli";"Albert R.";"1909";"1996"
"M.Brickman";"WDP";"MBm";"@1980";"Brickman";"Marshall";"1941";"199x"
"P.Brickman";"WPD";"PBm";"@1983-1989";"Brickman";"Paul";"1949";"199x"
"Bridges";"WD";"JaB";"@1970-1989";"Bridges";"James";"1928";"Un"
"Brignone";"D";"GuB";"@1926";"Brignone";"Guido";"19xx";"Un"
"Brill";"WD";"SvB";"@1995";"Brill";"Steven";"19xx";"Un"
"Brisseau";"D";"JCB";"@1992";"Brisseau";"Jean-Claude";"";"Un"
"Brode";"D";"HMB";"@1989";"Brode";"Henrijk M.";"";"Un"
"Brook";"D";"PeB";"@1952-1970";"Brook";"Sir Peter";"1925";"Un"
"A.Brooks";"ADW";"ABr";"@1985";"Brooks";"Albert";"[1]";"Un"
"B.Brooks";"D";"BBr";"@1980";"Brooks";"Bob";"[1]";"Un"
"Joe Brooks";"WD";"JBr";"@1977";"Brooks";"Joseph";"";"Un"
"J.L.Brooks";"WPD";"JLB";"@1983";"Brooks";"James L. (Jim)";"1941";""
"Mel Brooks";"WDPA";"MB";"@1969-";"Kaminsky";"Melvin";"1926";"Un"
"R.Brooks";"BWDP";"RcB";"@1950-1982";"Brooks";"Richard";"1912";"1992"
"Broomfield";"D";"NBr";"@1991-1998";"Broomfield";"Nick";"";"Un"
"Bross";"D";"EBr";"@1998";"Bross";"Eric";"";"Un"
"Ba.Brown";"D";"BaB";"@1979";"Brown";"Barry";"";"Un"
"Br.Brown";"WPDC";"BBw";"@1966-1994";"Brown";"Bruce";"";"Un"
"Cl.Brown";"DP";"CBw";"@1920-1951";"Brown";"Clarence";"1890";"Un"
"D.Brown";"P";"";"1969-1990";"Brown";"David";"";"Un"
"J.Brown";"D";"JBw";"@1965";"Brown";"James";"";"Un"
"K.Browning";"D";"KBw";"@1985";"Browning";"Kirk";"";"Un"
"T.Browning";"D";"TB";"@1918-1939";"Browning";"Tod";"1882";"Un"
"Bruckman";"WD";"CBm";"@1927-1935";"Bruckman";"Clyde";"1895";"1955"
"Jerry Bruckheimer";"P";"id";"1997";"Bruckheimer";"Jerry";"";"199x"
"Brunel";"D";"AdB";"@1921-1940";"Brunel";"Adrian";"1892";"1958"
"Bryant";"D";"BBy";"@1980";"Bryant";"Bruce";"";"Un"
"C.Bryant";"D";"CBy";"@1922";"Bryant";"Charles";"";"Un"
"Buchan";"B";"";"";"Buchan";"John";"1875";"1940"
"Buchanan";"DW";"LBn";"@1966-1981";"Buchanan";"Larry";"";"Un"
"Buchowetzski";"D";"DBu";"@1924";"Buchowetzski";"Dimitri";"";"Un"
"Buck";"DA";"FBu";"@1932-1942";"Buck";"Frank";"1888";"1950"
"Buckhantz";"D";"ABz";"@1983";"Buckhantz";"Alan";"";"Un"
"Bucksey";"D";"CBu";"@1988-1990";"Bucksey";"Colin";"[1]";"Un"
"Buckner";"D";"NBu";"@1984";"Buckner";"Noel";"";"Un"
"Bucquet";"D";"HBu";"@1939-1945";"Bucquet";"Harold S.";"1891";"1946"
"Bugajski";"D";"RzB";"@1982";"Bugajski";"Ryszard";"";"Un"
"Bunin";"PD";"LBu";"@1951";"Bunin";"Louis";"[1]";"Un"
"Bunuel";"WD";"LB";"@1928-1977";"Buñuel";"Luis";"1900";"1983"
"Buntzman";"DP";"MBu";"@1984";"Buntzman";"Mark";"";"Un"
"Burge";"D";"StB";"@1960-1970";"Burge";"Stuart";"1918";"Un"
"Burke";"D";"MnB";"@1981";"Burke";"Martyn";"";"Un"
"Burks";"C";"";"1944-1967";"Burks";"Robert";"1910";"1968"
"Burnett";"WD";"CBt";"@1977-1997";"Burnett";"Charles";"";"Un"
"A.Burns";"WD";"ABu";"@1986";"Burns";"Allan";"";"Un"
"E.Burns";"AWD";"EBu";"@1995";"Burns";"Ed";"1968";"Un"
"K.Burns";"D";"KBu";"@1974-1997";"Burns";"Ken";"1954";"Un"
"Burstall";"D";"TBu";"@1981";"Burstall";"Tim";"";"Un"
"D.Burton";"D";"DBr";"@1934-1940";"Burton";"David";"[1]";"Un"
"T.Burton";"D";"TiB";"@1985-1997";"Burton";"Tim";"1959";"Un"
"Niven Busch";"WB";"";"1934-1956";"Busch";"Niven";"1903";"1991"
"Buscemi";"AWD";"SBu";"@1996";"Buscemi";"Steve";"1958";"Un"
"Busnell";"D";"WHB";"@1989";"Busnell";"William H.";"";"Un"
"D.Butler";"ADP";"DaB";"@1927-1967";"Butler";"David";"1894";"1979"
"G.Butler";"DA";"GeB";"@1976-1989";"Butler";"George";"";""
"R.Butler";"D";"RBu";"@1978-1984";"Butler";"Robert";"";"Un"
"Buzzell";"ADW";"EBz";"@1932-1961";"Buzzell";"Edward";"1897";"Un"
"Byrum";"D";"IBy";"@1980-1984";"Byrum";"John";"";"Un"
"Caan";"AD";"JsC";"@1980";"Caan";"James";"";"Un"
"Cabanne";"D";"CCb";"@1940";"Cabanne";"Christy";"";"Un"
"Cacoyannis";"D";"MCy";"@1953-1976";"Cacoyannis";"Michael";"1922";"Un"
"Cadiff";"D";"ACf";"@1997";"Cadiff";"Andy";"19xx";"199x"
"E.L.Cahn";"D";"ELC";"@1931-1963";"Cahn";"Edward L.";"1899";"1963"
"Sammy Cahn";"M";"";"@1940-1963";"Cahn";"Sammy";"1913";"1992"
"J.M.Cain";"B";"";"1933-1968";"Cain";"James M.";"1892";"Un"
"Caiozzi";"WDP";"SCz";"@1990";"Caiozzi";"Silvio";"19xx";"Un"
"Callow";"D";"SCa";"@1991";"Callow";"Simon";"";"Un"
"Camerini";"D";"xCm";"@1933";"Camerini";"Mario";"";"Un"
"J.Cameron";"VDWP";"JCm";"@1978-1994";"Cameron";"James";"1955";"Un"
"K.Cameron";"D";"KCm";"@1992";"Cameron";"Ken";"";"Un"
"Cammell";"D";"DCa";"@1969-1977";"Cammell";"Donald";"";"Un"
"Camp";"D";"JCp";"@1981-1982";"Camp";"Joe";"";"Un"
"Campanella";"D";"JJC";"@1998";"Campanella";"Juan J.";"";"Un"
"Campanile";"D";"PFC";"@1970-1971";"Campanile";"Pasquale Festa";"";"Un"
"C.Campbell";"D";"CoC";"@1914";"Campbell";"Colin";"[1]";""
"M.Campbell";"D";"MtC";"@1994-1998";"Campbell";"Martin";"";""
"Campion";"D";"JCi";"@1984-1993";"Campion";"Jane";"";"Un"
"Camus";"D";"MCm";"@1958";"Camus";"Marcel";"1912";"1982"
"Cannon";"D";"DCn";"@1995-1998";"Cannon";"Danny";"";"1980"
"Capra";"D";"FC";"@1926";"Capra";"Frank Chico";"1897";"1991"
"Capuano";"D";"ACp";"@1991";"Capuano";"Antonio";"19xx";"Un"
"Carax";"D";"LCa";"@1985";"Carax";"Léos";"";"Un"
"Carewe";"D";"ECa";"@1915-1934";"Fox";"Jay (Edwin, Arthur Edmund)";"1883";"1940"
"Cardiff";"CDP";"JCa";"@1958-1976";"Cardiff";"Jack";"1914";"Un"
"Cardona";"D";"RCj";"@1977-1980";"Cardona";"René jr.";"";"Un"
"Cardos";"D";"ICd";"@1979";"Cardos";"John";"[1]";"Un"
"Cardoza";"D";"AnC";"@1979";"Cardoza";"Anthony";"";"Un"
"Carlsen";"D";"HCn";"@1992";"Carlsen";"Henning";"";"Un"
"Carlei";"WD";"CCa";"@1993-1995";"Carlei";"Carlo";"19xx";"Un"
"Carlino";"D";"LIC";"@1976-1983";"Carlino";"Lewis John";"";"Un"
"Carne";"DW";"MC";"@1936-1971";"Carné";"Marcel";"1903";"Un"
"Caron";"DW";"GGC";"@1994";"Caron";"Glenn Gordon";"19xx";"Un"
"Caros";"D";"IBC";"@1992";"Caros";"John `Bud'";"19xx";"Un"
"Carow";"D";"HCa";"@1989";"Carow";"Heiner";"";"Un"
"Carpenter";"DP";"ICa";"@1974-1998";"Carpenter";"John";"";"Un"
"Carr";"D";"HoC";"@1953";"Carr";"Howard";"";"Un"
"Carra";"PD";"LuC";"@1992";"Carra";"Lucille";"";"Un"
"Carreras";"D";"MlC";"@1966";"Carreras";"Michael";"";"Un"
"Carriere";"WP";"";"1962-1982";"Carriere";"Jean-Claude";"1931";"Un"
"Carstairs";"D";"IPC";"@1939-1961";"Keys";"John Paddy";"1912";"1970"
"Carter";"D";"CrC";"@1998";"Carter";"Chris";"";"Un"
"P.Carter";"D";"PeC";"@1984";"Carter";"Peter";"";"Un"
"T.Carter";"D";"ThC";"@1970-1993";"Carter";"Thomas";"[10]";"Un"
"H.Carver";"D";"HPC";"@1930";"Carver";"H.P.";"";"Un"
"S.Carver";"D";"StC";"@1974";"Carver";"Steve";"[1]";"Un"
"JCassavetes";"ADWP";"ICs";"@1961-1983";"Cassavetes";"John";"1929";"1989"
"NCassavetes";"D";"NCs";"@1997";"Cassavetes";"Nick";"19xx";"1980"
"Castellani";"WD";"EGC";"@1970-1994";"Castellani";"Enzo Girolami";"";"199x"
"Caserini";"D";"MCs";"@1913";"Caserini";"Mario";"19xx";"Un"
"Cass";"D";"HyC";"@1950";"Cass";"Henry";"19xx";"199x"
"Cassini";"D";"AxC";"@1991";"Cassini";"Alexander";"";"Un"
"Castellani";"WD";"ReC";"@1941-1972";"Castellani";"Renato";"1913";"Un"
"Castellvi";"D";"xCa";"@1940";"Castellvi";"gn";"";"Un"
"N.Castle";"D";"NiC";"@1984-1993";"Castle";"Nick";"";"Un"
"W.Castle";"ADP";"WiC";"@1943-1968";"Castle";"William";"";"Un"
"Cates";"D";"GiC";"@1968-1980";"Cates";"Gilbert";"";"Un"
"CatonJones";"D";"MCJ";"@1989-1995";"Caton-Jones";"Michael";"[6]";"Un"
"Cattaneo";"D";"PCa";"@1997";"Cattaneo";"Peter";"";"199x"
"Caulfield";"D";"MCa";"@1982";"Caulfield";"Michael";"";"Un"
"Cavalcanti";"D";"ACa";"@1926-1962";"Cavalcanti";"Alberto";"1897";"1982"
"Cavalier";"WD";"ACv";"@1986";"Cavalier";"Alain";"";"Un"
"Cayatte";"D";"ACy";"@1949-1970";"Cayatte";"Andre";"1909";"Un"
"Cerf";"D";"NAC";"@1956";"Cerf";"Norman A.";"";"Un"
"Chabrol";"WD";"ClC";"@1958-1983";"Chabrol";"Claude";"1930";"Un"
"Chadha";"DSWSS";"GuC";"@1994";"Chadha";"Gurinder";"19xx";"Un"
"Chaffey";"D";"DCh";"@1963";"Chaffey";"Don";"";"Un"
"Chahine";"D";"YCh";"@1958-1973";"Chahine";"Youssef";"";"Un"
"Champion";"D";"GCh";"@1983";"Champion";"Gregg";"";"Un"
"J.Chan";"AD";"JCh";"@1982-1986";"Chan";"Jackie";"";"Un"
"P.Chan";"D";"PtC";"@1997";"Chan";"Peter Ho-Sun";"";"Un"
"T.Chan";"AD";"TCn";"@1993";"Chan";"Tony";"";"Un"
"Chaplin";"ADP";"CC";"@1914-1966";"Chaplin";"Sir Charles";"1889";"1977"
"Ma.Chapman";"D";"MCp";"@1979";"Chapman";"Michael";"";"Un"
"Mi.Chapman";"D";"MCh";"@1983-1984";"Chapman";"Michael";"";"Un"
"Chappelle";"WD";"JCe";"@1994";"Chappelle";"Joe";"19xx";"Un"
"Chartoff";"P";"";"1979-1989";"Chartoff";"Robert";"";"Un"
"Chase";"D";"RiC";"@1983";"Chase";"Richard";"";"Un"
"Chasnoff";"D";"DbC";"@1990";"Chasnoff";"Debra";"19xx";"Un"
"Chatiliez";"D";"EtC";"@1987-1990";"Chatiliez";"Etienne";"";"Un"
"Chautard";"D";"EmC";"@1919";"Chautard";"Emile";"";"Un"
"Chechik";"D";"JeC";"@1992";"Chechik";"Jeremiah";"19xx";"Un"
"Chelsom";"D";"PCh";"@1992-1998";"Chelsom";"Peter";"";"Un"
"A.Chen";"D";"ACh";"@1998";"Chen";"Andrew";"";"Un"
"J.Chen";"AD";"JnC";"@1999";"Chen";"Joan";"19xx";"19yy"
"K.Chen";"D";"KGC";"@1985";"Chen";"KaiGe";"";"Un"
"x.Chen";"D";"xCh";"@1999";"Chen";"xgn";"";"Un"
"Chereau";"D";"PaC";"@1975-1994";"Chereau";"Patrice";"";"Un"
"Chesterton";"B";"";"";"Chesterton";"G.K.";"";""
"Ching";"D";"CST";"@1985-1990";"Ching";"SuiTung";"";"Un"
"Cholodenko";"D";"LCl";"@1998";"Cholodenko";"Lisa";"";"Un"
"Chomsky";"D";"MvC";"@1971-1984";"Chomsky";"Marvin";"";"Un"
"Christian";"D";"RCh";"@1997";"Christian";"Roger";"19xx";"199x"
"Chong";"DA";"TCh";"@1978-1982";"Chong";"Thomas";"[1]";"Un"
"ChristianJaque";"DW";"ChJ";"@1938-1980";"Maudet";"Christian";"1904";"Un"
"Chytilova";"D";"VCy";"@1992";"Chytilova";"Vera";"19xx";"Un"
"Cimber";"D";"MCb";"@1981";"Cimber";"Matt";"[1]";"Un"
"Cimino";"WD";"MCi";"@1973-1980";"Cimino";"Michael";"1940";"Un"
"Cisse";"D";"SoC";"";"Cisse";"Souleymane";"[1,6]";"Un"
"Clair";"D";"RC";"@1923-1965";"Chomette";"René";"1898";"1981"
"A.Clark";"D";"ACl";"@1987";"Clark";"Alan";"";"Un"
"B.Clark";"DP";"BCl";"@1972-1983";"Clark";"Bob";"";"Un"
"B.D.Clark";"D";"BDC";"@1981";"Clark";"B.D.";"";"Un"
"G.Clark";"D";"GCl";"@1980";"Clark";"Greydon";"19xx";"Un"
"J.Clark";"ED";"JiC";"@1968-1974";"Clark";"Jim";"1931";"Un"
"J.B.Clark";"ED";"JBC";"@1957-1971";"Clark";"James B.";"1908";"Un"
"Clarke";"D";"SCl";"@1961-1964";"Clarke";"Shirley";"";"Un"
"Clavel";"D";"RCv";"@1951";"Clavel";"Robert";"";"Un"
"Clavell";"WDP";"JCv";"@1958-1971";"Clavell";"James";"1922";"Un"
"Clayton";"CDP";"JCn";"@1955-1983";"Clayton";"Jack";"1921";"Un"
"Clegg";"D";"TCl";"@1980";"Clegg";"Tom";"";"Un"
"Clemens";"D";"WCl";"@1936-1947";"Clemens";"William";"1905";"Un"
"Clement";"D";"RCl";"@1943-1975";"Clément";"René";"1913";"1996"
"Clifford";"D";"GrC";"@1982-1990";"Clifford";"Graeme";"[1]";"Un"
"Clifton";"D";"ECl";"@1944";"Clifton";"Elmer";"";"Un"
"Cline";"D";"ECn";"@1940";"Cline";"Edward";"19";"Un"
"Clouse";"WD";"RbC";"@1973-1977";"Clouse";"Robert";"";"Un"
"Clouzot";"WD";"HGC";"@1942-1970";"Clouzot";"Henri-Georges";"1907";"1977"
"Clowes";"D";"SIC";"@1948";"Clowes";"St.John L.";"";"Un"
"Clurman";"D";"HaC";"@1946";"Clurman";"Harold";"";"199x"
"Coates";"D";"LCo";"@1983";"Cozzi";"Luigi (Lewis)";"";"Un"
"Cochran";"D";"SyC";"@1992";"Cochran";"Stacy";"";"Un"
"Cockrell";"WD";"FCk";"@1956";"Cockrell";"Francis";"";"Un"
"M.Cockrell";"W";"Mck";"@1956";"Cockrell";"Marian";"";"Un"
"Cocteau";"WD";"JC";"@1930-1959";"Cocteau";"Jean";"1869";"1963"
"F.Coe";"PD";"FrC";"@1965-1969";"Coe";"Fred";"1914";"1979"
"W.Coe";"D";"WaC";"@1990";"Coe";"Wayne";"";"Un"
"E.Coen";"WP";"";"1984-1990";"Coen";"Ethan";"";"Un"
"J.Coen";"D";"JlC";"@1984-1990";"Coen";"Joel";"";"Un"
"E.Cohen";"D";"ECh";"@1991";"Cohen";"Eli";"";"Un"
"L.Cohen";"WPD";"LCh";"@1982";"Cohen";"Larry";"";"Un"
"N.Cohen";"D";"NCh";"@1977";"Cohen";"Norman";"";"Un"
"R.Cohen";"DP";"RCn";"@1984-1996";"Cohen";"Rob";"";"Un"
"Cohl";"D";"EiC";"@1909-1911";"Cohl";"Emilre";"19xx";"Un"
"Harry Cohn";"P";"";"";"Cohn";"Harry";"1891";"1958"
"Coleman";"D";"HCo";"@1965";"Coleman";"Herbert";"";"Un"
"Colla";"D";"RAC";"@1972-1978";"Colla";"Richard A.";"";"Un"
"Collard";"D";"CyC";"@1994";"Collard";"Cyril";"1951";"1993?"
"Coletti";"D";"DuC";"@1960";"Coletti";"Dulio";"";"Un"
"D.Collier";"CD";"DvC";"@1994";"Collier";"David";"1962";"Un"
"J.Collier";"WD";"JFC";"@1990";"Collier";"James F.";"";"Un"
"L.Collins";"D";"LCs";"@1948";"Collins";"Lewis D.";"";"Un"
"P.Collins";"D";"PhC";"@1990";"Collins";"Philip";"";"199x"
"R.Collins";"D";"RgC";"@1994-199";"Collins";"Roger";"";"199x"
"Collinson";"D";"PCo";"@1967-1980";"Collinson";"Peter";"1938";"1980"
"Colpi";"D";"HrC";"@1961";"Colpi";"Henri";"";"Un"
"Columbus";"WD";"CCo";"@1987-1992";"Columbus";"Chris";"1959";"Un"
"Comfort";"CDP";"LaC";"@1941-1965";"Comfort";"Lance";"1908";"1966"
"Comencini";"D";"LgC";"@1953-1988";"Comencini";"Luigi";"";"Un"
"Compton";"D";"RCm";"@1973-1975";"Compton";"Richard";"";"Un"
"Condon";"D";"BCo";"@1998";"Condon";"Bill";"";"Un"
"Conn";"D";"NcC";"@1992";"Conn";"Nicole";"";"Un"
"Connor";"D";"KCo";"@1970-1979";"Connor";"Kevin";"";"Un"
"Conrad";"PD";"WCo";"@1965";"Conrad";"William";"";"Un"
"Considine";"P";"";"1935-1936";"Considine";"John W., jr.";"";"Un"
"Bill Conti";"M";"";"1979";"Conti";"Bill";"";"Un"
"Conway";"D";"JCw";"@1912-1948";"Conway";"Jack";"1887";"1952"
"F.Cook";"D";"FiC";"@1956-1977";"Cook";"Fielder";"1923";"Un"
"R.Cook";"D";"RnC";"@1994";"Cook";"Robin";"19xx";"Un"
"Cookson";"D";"ToC";"@1991";"Cookson";"Tony";"";"Un"
"Coolidge";"D";"MaC";"@1983-1994";"Coolidge";"Martha";"1947";"Un"
"M.C.Cooper";"PCD";"MCC";"@1933";"Cooper";"Merian C.";"1893";"1973"
"S.Cooper";"D";"SCo";"@1977";"Cooper";"Stuart";"";"Un"
"Chopra";"D";"JcC";"@1997";"Chopra";"Joyce";"";"199x"
"Coraci";"D";"FCr";"@1998";"Coraci";"Frank";"19xx";"199x"
"Carmine Coppola";"M";"";"@1974-1979";"Coppola";"Carmine";"1911";"1991"
"Coppola";"WDP";"FFC";"@1963-1983";"Coppola";"Francis Ford";"1939";"Un"
"Corbiau";"D";"GCo";"@1989";"Cobiau";"Gerard";"[6]";"Un"
"Corbucci";"D";"SeC";"@1966-1978";"Corbucci";"Sergio";"";"Un"
"Corman";"DP";"RCo";"@1955-1971";"Corman";"Roger";"1926";"Un"
"Corneau";"D";"AlC";"@1979";"Corneau";"Alain";"";"Un"
"Cornelius";"WD";"HCs";"@1948-1958";"Cornelius";"Henry";"1913";"1958"
"Cornell";"D";"ICo";"@1988";"Cornell";"John";"[1]";"Un"
"Cornfield";"DWP";"HuC";"@1956-1968";"Cornfield";"Hubert";"1929";"Un"
"Cortes";"D";"FCo";"@1960";"Cortes";"Fernando";"[6]";"Un"
"Corti";"D";"AzC";"@1984";"Corti";"Azel";"19xx";"Un"
"Coscarelli";"D";"DoC";"@1970-1982";"Coscarelli";"Don";"";"Un"
"Cosmatos";"D";"GPC";"@1974-1993";"Cosmatos";"George Pan";"1941";"Un"
"daCosta";"ADP";"MdC";"@1958-1962";"da Costa";"Morton";"";"1989"
"CostaGavras";"DW";"CCG";"@1965-1998";"Costa-Gavras";"Constantin";"1933";"Un"
"Costner";"AD";"KeC";"@1990";"Costner";"Kevin";"1955";"Un"
"Cottard";"D";"xCo";"@1994";"Cottard";"gn";"19xx";"Un"
"Cotter";"D";"ICt";"@1979";"Cotter";"John";"";"Un"
"Coutinho";"D";"ECo";"@1960-1984";"Coutinho";"Eduardo";"";"Un"
"Coward";"AWCD";"NC";"@1941-1969";"Coward";"Sir Noel";"1899";"1973"
"A.Cox";"DW";"ACx";"@1984";"Cox";"Alex";"";"Un"
"J.Cox";"C";"";"1928-1938";"Cox";"Jack";"";"Un"
"P.Cox";"D";"PCx";"@1981-1994";"Cox";"Paul";"";"Un"
"Crabtree";"D";"ACt";"@1958";"Crabtree";"Arthur";"19xx";"Un"
"Crain";"D";"WlC";"@1972";"Crain";"William";"";"Un"
"Crane";"D";"PCr";"@1973";"Crane";"Peter";"";"Un"
"J.Craven";"D";"JCr";"@1994";"Craven";"Jay";"";"Un"
"W.Craven";"WD";"WCr";"@1970-1988";"Craven";"Wes";"1939";"Un"
"Ch.Crichton";"D";"ChC";"@1944-1965";"Crichton";"Charles";"1910";"Un"
"M.Crichton";"WAD";"MiC";"@1973-1981";"Crichton";"Michael";"";"Un"
"Crombie";"D";"DCb";"@1983";"Crombie";"Donald";"";"Un"
"Cromwell";"DA";"ICr";"@1929-1961";"Cromwell";"John";"1888";"1979"
"Cronenberg";"D";"DCr";"@1970-1986";"Cronenberg";"David";"1948";"Un"
"Floyd Crosby";"C";"";"1930-1980";"Crosby";"Floyd";"";"1985"
"Crosland";"D";"AC";"@1923-1935";"Crosland";"Alan";"1894";"1936"
"Crosland jr";"D";"ACj";"@1960";"Crosland";"Alan jr";"[1]";""
"C.Crowe";"BWD";"CCw";"@1989-1992";"Crowe";"Cameron";"";"Un"
"Ch.Crowe";"D";"CCr";"@1988-1992";"Crowe";"Christopher";"";"Un"
"Cruise";"AD";"TCr";"@1993";"Cruise";"Tom";"19xx";"Un"
"Cruper";"D";"MeC";"@1996";"Crüper";"Melanie";"";"Un"
"Cruze";"AD";"JaC";"@1906-1938";"Bosen";"Jens Cruz (James)";"1884";"1942"
"Crystal";"D";"BCr";"@1992";"Crystal";"Billy";"";"Un"
"Cuaron";"D";"ACu";"@1990";"Cuaron";"Alfonso";"19xx";"Un"
"Cukor";"PD";"GC";"";"Cukor";"George";"1899";"1983"
"I.Cummings";"D";"IrC";"@1925-1951";"Cummings";"Irving";"1888";"1959"
"J.Cummings";"P";"";"1935-1964";"Cummins";"Jack";"1900";"Un"
"Cundieff";"DAW";"RuC";"@1994-1997";"Cundieff";"Rusty";"19xx";"Un"
"Cunha";"PD";"RCu";"@1958-1961";"Cunha";"Richard (Dick)";"19xx";"Un"
"Cunningham";"D";"SSC";"@1980-1983";"Cunningham";"Sean S.";"[1]";"Un"
"D.Curtis";"PD";"DCs";"@1970-1983";"Curtis";"Dan";"1928";"Un"
"E.Curtis";"D";"ECs";"@1914";"Curtis";"Edward S.";"";"Un"
"Richard Curtis";"W";"";"@1994";"Curtis";"Richar";"1958";"Un"
"Curtiz";"D";"C";"@1919";"Kertesz";"Mihaly (Michael)";"1888";"1962"
"Cutts";"D";"GCt";"@1920-1926";"Cutts";"Graham";"1885";"1958"
"Cybulski";"D";"";"@19dd";"";"Cybulski";"Zbignew";""
"Czinner";"PD";"PCz";"@1932-1966";"Czinner";"Paul";"1890";"197x"
"Daalder";"D<>  DReD";"@1980";"Daalder";"Renee";"";"Un";"Am"
"dAbbabie";"D";"HAA";"@1930";"d'Abbadie d'Arrast";"Harry";"19xx";"Un"
"Dabadie";"WD";"JLD";"@1983";"Dabadie";"Jean Loup";"[1]";"Un"
"daFontoura";"D";"ACd";"@1968";"daFontoura";"Antonio Carlos";"";"Un"
"Dahl";"D";"IDa";"@1990-1992";"Dahl";"John";"[1]";"Un"
"Daley";"D";"SaD";"@1970";"Daley";"Sandy";"";"Un"
"R.Daley";"P";"";"1976";"Daley";"Robert";"";"Un"
"Dalva";"D";"RoD";"@1983";"Dalva";"Robert";"";"Un"
"dAmato";"D";"JdA";"@1990";"D'Amato";"Joe";"";"Un"
"Damiani";"D";"DaD";"@1982";"Damiani";"Damiono";"";"Un"
"Damiano";"D";"GrD";"@1972";"Damiano";"Gerard";"";"Un"
"Damianos";"D";"AxD";"@1966";"Damianos";"Alexis";"";"Un"
"Damski";"D";"MDa";"@1980-1983";"Damski";"Mel";"";"Un"
"Daneliuc";"D";"MDn";"@1994";"Daneliuc";"Mircea";"19xx";"Un"
"Daniel";"D";"RdD";"@1991";"Daniel";"Rod";"";"Un"
"Daniels";"C";"";"19xx";"Daniels";"William";"";"Un"
"Danielson";"D";"TgD";"@1980";"Danielson";"Tage";"[1,6]";"Un"
"Danquart";"D";"PDq";"@1993";"Danquart";"Pepe";"19xx";"Un"
"Danska";"D";"HbD";"@1966";"Danska";"Herbert";"";"Un"
"Dante";"D";"JoD";"@1976-1980";"Dante";"Joe";"[1]";"Un"
"Darabont";"D";"FDa";"@1994";"Darabont";"Frank";"";"199x"
"Darby";"D";"JDy";"@1997";"Darby";"Jonathan";"19xx";"199x"
"Darnell";"D";"EwD";"@1998";"Darnell";"Edwin";"";"Un"
"DArrast";"D";"HDA";"@1927-1934";"D'Arrast";"Harry D'Abadie";"1893";"1968"
"Dardenne";"D";"LuD";"@1990-1999";"Dardenne";"Luc";"";"199x"
"Dash";"D";"JDs";"@1992";"Dash";"Julie";"19xx";"Un"
"Dassin";"DA";"JD";"@1942-1980";"Dassin";"Jules";"1911";"Un"
"Daugherty";"D";"HeD";"@1958-1963";"Daugherty";"Hershel";"[1]";"Un"
"Daves";"WPD";"DeD";"@1933-1965";"Daves";"Delmer";"1904";"1977"
"David";"D";"ChD";"@1945";"David";"Charles";"";"Un"
"G.Davidson";"D";"GDa";"@1972";"Davidson";"Gordon";"";"Un"
"M.Davidson";"D";"MtD";"@1980";"Davidson";"Martin";"";"Un"
"T.Davies";"D";"TDv";"@1990";"Davies";"Terence";"19xx";"Un"
"V.Davies";"D";"VDa";"@1955";"Davies";"Valentine";"19xx";"Un"
"A.Davis";"D";"ADv";"@1988-1993";"Davis";"Andrew";"";"Un"
"D.Davis";"D";"DDa";"@1981";"Davis";"Desmond";"";"Un"
"T.Davis";"D";"TDa";"@1993";"Davis";"Tamra";"";"Un"
"Davy";"D";"JFD";"@1982";"Davy";"Jean-Fran{c}cois";"19xx";"Un"
"Dawson";"D";"AMD";"@1965-1983";"Dawson";"Anthony M.";"";"Un"
"E.Day";"D";"ErD";"@1981";"Day";"Ernest";"";"Un"
"R.Day";"CD";"RDa";"@1957-1980";"Day";"Robert";"1922";"Un"
"Dayan";"D";"ADy";"@1993";"Dayan";"Assi";"";"Un"
"Dayton";"PD";"LyD";"@1990";"Dayton";"Lyman";"";"Un"
"Dean";"PD";"BDn";"@1930-1939";"Dean";"Basil";"1888";"1978"
"deAntoni";"D";"AbA";"@1917";"de Antoni";"Alberto";"";""
"deAntonio";"D";"EdA";"@1970-1989";"deAntonio";"Emil";"1950?";"1989?"
"Dear";"D";"WiD";"@1983-1994";"Dear";"William";"";"Un"
"B.Dearden";"EDP";"BaD";"@1941-1970";"Dearden";"Basil";"1911";"1971"
"J.Dearden";"D";"JDr";"@1991";"Dearden";"James";"";"Un"
