"WW82";"The Children's Hour";"1962";"0.9";"WW41";"These Three";"1936"
"xAb1";"Docks of New Orleans";"1948";"0.9";"WlN10";"Mr. Wong, Detective";"1938"
"xDe10";"Carmen, de la Ronda";"1959";"0.8";"ChV26";"The Loves of Carmen";"1948"
"xdH10";"The Loves of Don Juan";"1950";"0.9";"xFa10";"The Loves of Don Juan";"1948"
"xFa10";"The Loves of Don Juan";"1948";"0.6";"AK59";"The Private Life of Don Juan";"1934"
"xGa10";"St.Joan -- The Maid";"1929";"0.8";"CDr9";"The Passion of Joan of Arc";"1928"
"xGr10";"The Count of Monte Cristo";"1974";"0.8";"RVL10";"The Count of Monte Cristo";"1934"
"xHu10";"Anjuman";"1948";"0.8";"ReC5";"Romeo and Juliet";"1953"
"xTu10";"Robot Monster";"1954";"0.4";"HRo5";"One Million Years B.C.";"1940"
"xUc10";"Das M""dchen Johanna";"1938";"0.8";"xGa10";"St.Joan -- The Maid";"1929"
"YOz75";"Floating Weeds";"1959";"0.95";"YOz20";"A Story of Floating Weeds";"1934"
"YvR3";"Men Only Think of That";"1954";"0.7";"VSh23";"The Adventures of Don Juan";"1949"
"Z1120";"They Knew What They Wanted";"1930";"0.9";"Z1110";"They Knew What They Wanted";"1928"
"Z1220";"Within the Law";"1917";"0.9";"Z1210";"Within the Law";"1912"
"Z1230";"Within the Law";"1923";"0.9";"Z1220";"Within the Law";"1917"
"Z1610";"The Phantom of Hollywood";"1974";"0.7";"TFi20";"The Phantom of the Opera";"1962"
"Z2810";"Sexworld";"1980";"0.8";"MiC5";"Westworld";"1976"
"Z3520";"The House on the Square";"1935";"";"FLl62";"Berkeley Square";"1933"
"Z4338";"Cleopatra";"1917";"0.9";"EGz10";"Anthony and Cleopatra";"1913"
"Z5010";"Mr. Frenchie";"1950";"0.7";"GM200";"Destry Rides Again";"1939"
"Z6940";"A Reason to Live, a Reason to Die";"1969";"0.9";"RoA28";"Dirty Dozen";"1966"
"Z6930";"The Devil's Brigade";"19yy";"0.9";"RoA28";"Dirty Dozen";"1966"
"Z8210";"I Married a Shadow";"1982";"0.9";"WR42";"No Man of her Own";"1932"
"Z9110";"Madame Bovary";"1991";"0.9";"VM8";"Madame Bovary";"1949"
"Z9360";"Sommersby";"1993";"0.90";"DaV1";"Le Retour de Martin Guerre";"1982"
"Z9365";"Silent Cries";"1993";"0.9";"JN13";"Three Came Home";"1950"
"Z9410";"Miracle on 34th Street";"1994";"0.95";"GS3";"Miracle on 34th Street";"1947"
"Z9688";"The Nutty Professor";"1996";"0.85";"JL13";"The Nutty Professor";"1963"
"Z9788";"The Prince of Egypt";"1998";"0.8";"CDM80";"The Ten Commandments";"1956"
"Z9920";"Cruel Intentions";"1999";"0.8";"StF5";"Dangerous Liasons";"1987"
